Init E (V) = -0.17
High E (V) = 0.1
Low E (V) = -0.8
Init P/N = N
Scan Rate (V/s) = 0.01
Segment = 20
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001

Potential/V	Current/A

-0.170	2.776e-4
-0.171	2.650e-4
-0.172	2.536e-4
-0.173	2.434e-4
-0.174	2.339e-4
-0.175	2.250e-4
-0.176	2.167e-4
-0.177	2.090e-4
-0.178	2.016e-4
-0.179	1.945e-4
-0.180	1.881e-4
-0.181	1.816e-4
-0.182	1.758e-4
-0.183	1.699e-4
-0.184	1.647e-4
-0.185	1.595e-4
-0.186	1.542e-4
-0.187	1.496e-4
-0.188	1.450e-4
-0.189	1.407e-4
-0.190	1.365e-4
-0.191	1.325e-4
-0.192	1.286e-4
-0.193	1.249e-4
-0.194	1.213e-4
-0.195	1.178e-4
-0.196	1.145e-4
-0.197	1.112e-4
-0.198	1.081e-4
-0.199	1.051e-4
-0.200	1.022e-4
-0.201	9.930e-5
-0.202	9.656e-5
-0.203	9.392e-5
-0.204	9.133e-5
-0.205	8.881e-5
-0.206	8.638e-5
-0.207	8.404e-5
-0.208	8.177e-5
-0.209	7.958e-5
-0.210	7.737e-5
-0.211	7.531e-5
-0.212	7.322e-5
-0.213	7.128e-5
-0.214	6.931e-5
-0.215	6.747e-5
-0.216	6.562e-5
-0.217	6.384e-5
-0.218	6.208e-5
-0.219	6.039e-5
-0.220	5.873e-5
-0.221	5.713e-5
-0.222	5.553e-5
-0.223	5.402e-5
-0.224	5.252e-5
-0.225	5.104e-5
-0.226	4.960e-5
-0.227	4.824e-5
-0.228	4.683e-5
-0.229	4.550e-5
-0.230	4.418e-5
-0.231	4.289e-5
-0.232	4.166e-5
-0.233	4.043e-5
-0.234	3.923e-5
-0.235	3.806e-5
-0.236	3.689e-5
-0.237	3.578e-5
-0.238	3.468e-5
-0.239	3.360e-5
-0.240	3.256e-5
-0.241	3.151e-5
-0.242	3.046e-5
-0.243	2.948e-5
-0.244	2.853e-5
-0.245	2.757e-5
-0.246	2.662e-5
-0.247	2.570e-5
-0.248	2.480e-5
-0.249	2.388e-5
-0.250	2.302e-5
-0.251	2.216e-5
-0.252	2.133e-5
-0.253	2.050e-5
-0.254	1.970e-5
-0.255	1.890e-5
-0.256	1.810e-5
-0.257	1.733e-5
-0.258	1.659e-5
-0.259	1.585e-5
-0.260	1.508e-5
-0.261	1.438e-5
-0.262	1.370e-5
-0.263	1.296e-5
-0.264	1.228e-5
-0.265	1.161e-5
-0.266	1.096e-5
-0.267	1.034e-5
-0.268	9.644e-6
-0.269	9.053e-6
-0.270	8.398e-6
-0.271	7.783e-6
-0.272	7.180e-6
-0.273	6.580e-6
-0.274	5.987e-6
-0.275	5.396e-6
-0.276	4.836e-6
-0.277	4.237e-6
-0.278	3.708e-6
-0.279	3.111e-6
-0.280	2.597e-6
-0.281	2.019e-6
-0.282	1.502e-6
-0.283	9.641e-7
-0.284	4.443e-7
-0.285	-9.400e-8
-0.286	-6.356e-7
-0.287	-1.111e-6
-0.288	-1.604e-6
-0.289	-2.112e-6
-0.290	-2.599e-6
-0.291	-3.170e-6
-0.292	-3.594e-6
-0.293	-4.096e-6
-0.294	-4.575e-6
-0.295	-5.068e-6
-0.296	-5.507e-6
-0.297	-6.030e-6
-0.298	-6.467e-6
-0.299	-6.950e-6
-0.300	-7.417e-6
-0.301	-7.907e-6
-0.302	-8.346e-6
-0.303	-8.832e-6
-0.304	-9.266e-6
-0.305	-9.749e-6
-0.306	-1.021e-5
-0.307	-1.071e-5
-0.308	-1.119e-5
-0.309	-1.163e-5
-0.310	-1.209e-5
-0.311	-1.257e-5
-0.312	-1.302e-5
-0.313	-1.349e-5
-0.314	-1.399e-5
-0.315	-1.441e-5
-0.316	-1.493e-5
-0.317	-1.538e-5
-0.318	-1.589e-5
-0.319	-1.636e-5
-0.320	-1.685e-5
-0.321	-1.734e-5
-0.322	-1.785e-5
-0.323	-1.832e-5
-0.324	-1.886e-5
-0.325	-1.934e-5
-0.326	-1.988e-5
-0.327	-2.040e-5
-0.328	-2.093e-5
-0.329	-2.147e-5
-0.330	-2.201e-5
-0.331	-2.257e-5
-0.332	-2.313e-5
-0.333	-2.370e-5
-0.334	-2.426e-5
-0.335	-2.487e-5
-0.336	-2.546e-5
-0.337	-2.605e-5
-0.338	-2.668e-5
-0.339	-2.730e-5
-0.340	-2.796e-5
-0.341	-2.859e-5
-0.342	-2.924e-5
-0.343	-2.995e-5
-0.344	-3.068e-5
-0.345	-3.139e-5
-0.346	-3.210e-5
-0.347	-3.281e-5
-0.348	-3.360e-5
-0.349	-3.434e-5
-0.350	-3.514e-5
-0.351	-3.597e-5
-0.352	-3.677e-5
-0.353	-3.766e-5
-0.354	-3.850e-5
-0.355	-3.936e-5
