Init E (V) = -0.17
High E (V) = 0.3
Low E (V) = -0.8
Init P/N = N
Scan Rate (V/s) = 0.01
Segment = 7
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001

Potential/V	Current/A

-0.170	-1.007e-4
-0.171	-1.086e-4
-0.172	-1.147e-4
-0.173	-1.199e-4
-0.174	-1.250e-4
-0.175	-1.297e-4
-0.176	-1.341e-4
-0.177	-1.385e-4
-0.178	-1.427e-4
-0.179	-1.468e-4
-0.180	-1.509e-4
-0.181	-1.549e-4
-0.182	-1.589e-4
-0.183	-1.628e-4
-0.184	-1.666e-4
-0.185	-1.705e-4
-0.186	-1.744e-4
-0.187	-1.782e-4
-0.188	-1.821e-4
-0.189	-1.859e-4
-0.190	-1.897e-4
-0.191	-1.935e-4
-0.192	-1.974e-4
-0.193	-2.013e-4
-0.194	-2.051e-4
-0.195	-2.090e-4
-0.196	-2.129e-4
-0.197	-2.168e-4
-0.198	-2.207e-4
-0.199	-2.247e-4
-0.200	-2.286e-4
-0.201	-2.326e-4
-0.202	-2.366e-4
-0.203	-2.406e-4
-0.204	-2.447e-4
-0.205	-2.488e-4
-0.206	-2.528e-4
-0.207	-2.570e-4
-0.208	-2.611e-4
-0.209	-2.653e-4
-0.210	-2.694e-4
-0.211	-2.737e-4
-0.212	-2.779e-4
-0.213	-2.821e-4
-0.214	-2.864e-4
-0.215	-2.907e-4
-0.216	-2.950e-4
-0.217	-2.994e-4
-0.218	-3.038e-4
-0.219	-3.084e-4
-0.220	-3.127e-4
-0.221	-3.173e-4
-0.222	-3.216e-4
-0.223	-3.262e-4
-0.224	-3.305e-4
-0.225	-3.351e-4
-0.226	-3.397e-4
-0.227	-3.440e-4
-0.228	-3.487e-4
-0.229	-3.533e-4
-0.230	-3.579e-4
-0.231	-3.628e-4
-0.232	-3.674e-4
-0.233	-3.720e-4
-0.234	-3.766e-4
-0.235	-3.813e-4
-0.236	-3.862e-4
-0.237	-3.908e-4
-0.238	-3.957e-4
-0.239	-4.006e-4
-0.240	-4.053e-4
-0.241	-4.102e-4
-0.242	-4.151e-4
-0.243	-4.200e-4
-0.244	-4.246e-4
-0.245	-4.296e-4
-0.246	-4.345e-4
-0.247	-4.394e-4
-0.248	-4.443e-4
-0.249	-4.492e-4
-0.250	-4.542e-4
-0.251	-4.591e-4
-0.252	-4.643e-4
-0.253	-4.692e-4
-0.254	-4.742e-4
-0.255	-4.794e-4
-0.256	-4.843e-4
-0.257	-4.895e-4
-0.258	-4.945e-4
-0.259	-4.997e-4
-0.260	-5.046e-4
-0.261	-5.095e-4
-0.262	-5.148e-4
-0.263	-5.200e-4
-0.264	-5.249e-4
-0.265	-5.301e-4
-0.266	-5.351e-4
-0.267	-5.403e-4
-0.268	-5.452e-4
-0.269	-5.504e-4
-0.270	-5.557e-4
-0.271	-5.606e-4
-0.272	-5.658e-4
-0.273	-5.707e-4
-0.274	-5.757e-4
-0.275	-5.809e-4
-0.276	-5.858e-4
-0.277	-5.907e-4
-0.278	-5.960e-4
-0.279	-6.009e-4
-0.280	-6.058e-4
-0.281	-6.107e-4
-0.282	-6.156e-4
-0.283	-6.206e-4
-0.284	-6.255e-4
-0.285	-6.304e-4
-0.286	-6.353e-4
-0.287	-6.402e-4
-0.288	-6.452e-4
-0.289	-6.501e-4
-0.290	-6.547e-4
-0.291	-6.593e-4
-0.292	-6.642e-4
-0.293	-6.688e-4
-0.294	-6.738e-4
-0.295	-6.784e-4
-0.296	-6.830e-4
-0.297	-6.876e-4
-0.298	-6.925e-4
-0.299	-6.968e-4
-0.300	-7.011e-4
-0.301	-7.055e-4
-0.302	-7.101e-4
-0.303	-7.144e-4
-0.304	-7.187e-4
-0.305	-7.233e-4
-0.306	-7.273e-4
-0.307	-7.316e-4
-0.308	-7.359e-4
-0.309	-7.399e-4
-0.310	-7.442e-4
-0.311	-7.482e-4
-0.312	-7.519e-4
-0.313	-7.559e-4
-0.314	-7.599e-4
-0.315	-7.639e-4
-0.316	-7.676e-4
-0.317	-7.713e-4
-0.318	-7.750e-4
-0.319	-7.787e-4
-0.320	-7.823e-4
-0.321	-7.863e-4
-0.322	-7.897e-4
-0.323	-7.931e-4
-0.324	-7.965e-4
-0.325	-7.999e-4
-0.326	-8.033e-4
-0.327	-8.066e-4
-0.328	-8.097e-4
-0.329	-8.128e-4
-0.330	-8.159e-4
-0.331	-8.189e-4
-0.332	-8.220e-4
-0.333	-8.248e-4
-0.334	-8.279e-4
-0.335	-8.306e-4
-0.336	-8.334e-4
-0.337	-8.362e-4
-0.338	-8.386e-4
-0.339	-8.411e-4
-0.340	-8.436e-4
-0.341	-8.460e-4
-0.342	-8.485e-4
-0.343	-8.506e-4
-0.344	-8.528e-4
-0.345	-8.552e-4
-0.346	-8.571e-4
-0.347	-8.589e-4
-0.348	-8.611e-4
-0.349	-8.629e-4
-0.350	-8.648e-4
-0.351	-8.666e-4
-0.352	-8.682e-4
-0.353	-8.700e-4
-0.354	-8.715e-4
-0.355	-8.728e-4
-0.356	-8.743e-4
-0.357	-8.755e-4
-0.358	-8.771e-4
-0.359	-8.783e-4
-0.360	-8.795e-4
-0.361	-8.808e-4
-0.362	-8.817e-4
-0.363	-8.826e-4
-0.364	-8.835e-4
-0.365	-8.845e-4
-0.366	-8.851e-4
-0.367	-8.860e-4
-0.368	-8.866e-4
-0.369	-8.872e-4
-0.370	-8.878e-4
-0.371	-8.885e-4
-0.372	-8.891e-4
-0.373	-8.894e-4
-0.374	-8.897e-4
-0.375	-8.900e-4
-0.376	-8.903e-4
-0.377	-8.906e-4
-0.378	-8.909e-4
-0.379	-8.909e-4
-0.380	-8.912e-4
-0.381	-8.912e-4
-0.382	-8.912e-4
-0.383	-8.912e-4
-0.384	-8.912e-4
-0.385	-8.912e-4
