Init E (V) = -0.1
High E (V) = 1.6
Low E (V) = -0.1
Init P/N = P
Scan Rate (V/s) = 0.01
Segment = 20
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001

Potential/V	Current/A

-0.100	-1.212e-5
-0.099	-1.157e-5
-0.098	-1.120e-5
-0.097	-1.086e-5
-0.096	-1.055e-5
-0.095	-1.026e-5
-0.094	-9.992e-6
-0.093	-9.735e-6
-0.092	-9.498e-6
-0.091	-9.266e-6
-0.090	-9.042e-6
-0.089	-8.840e-6
-0.088	-8.639e-6
-0.087	-8.450e-6
-0.086	-8.265e-6
-0.085	-8.098e-6
-0.084	-7.932e-6
-0.083	-7.763e-6
-0.082	-7.613e-6
-0.081	-7.455e-6
-0.080	-7.315e-6
-0.079	-7.180e-6
-0.078	-7.039e-6
-0.077	-6.906e-6
-0.076	-6.772e-6
-0.075	-6.655e-6
-0.074	-6.539e-6
-0.073	-6.412e-6
-0.072	-6.300e-6
-0.071	-6.194e-6
-0.070	-6.086e-6
-0.069	-5.991e-6
-0.068	-5.887e-6
-0.067	-5.794e-6
-0.066	-5.708e-6
-0.065	-5.619e-6
-0.064	-5.538e-6
-0.063	-5.463e-6
-0.062	-5.378e-6
-0.061	-5.302e-6
-0.060	-5.227e-6
-0.059	-5.154e-6
-0.058	-5.088e-6
-0.057	-5.008e-6
-0.056	-4.948e-6
-0.055	-4.881e-6
-0.054	-4.802e-6
-0.053	-4.743e-6
-0.052	-4.674e-6
-0.051	-4.604e-6
-0.050	-4.548e-6
-0.049	-4.483e-6
-0.048	-4.420e-6
-0.047	-4.361e-6
-0.046	-4.301e-6
-0.045	-4.244e-6
-0.044	-4.194e-6
-0.043	-4.131e-6
-0.042	-4.082e-6
-0.041	-4.029e-6
-0.040	-3.980e-6
-0.039	-3.926e-6
-0.038	-3.866e-6
-0.037	-3.820e-6
-0.036	-3.776e-6
-0.035	-3.728e-6
-0.034	-3.682e-6
-0.033	-3.624e-6
-0.032	-3.584e-6
-0.031	-3.543e-6
-0.030	-3.498e-6
-0.029	-3.454e-6
-0.028	-3.406e-6
-0.027	-3.366e-6
-0.026	-3.327e-6
-0.025	-3.280e-6
-0.024	-3.246e-6
-0.023	-3.199e-6
-0.022	-3.161e-6
-0.021	-3.131e-6
-0.020	-3.092e-6
-0.019	-3.053e-6
-0.018	-3.022e-6
-0.017	-2.980e-6
-0.016	-2.950e-6
-0.015	-2.920e-6
-0.014	-2.883e-6
-0.013	-2.849e-6
-0.012	-2.817e-6
-0.011	-2.781e-6
-0.010	-2.757e-6
-0.009	-2.722e-6
-0.008	-2.692e-6
-0.007	-2.666e-6
-0.006	-2.640e-6
-0.005	-2.616e-6
-0.004	-2.583e-6
-0.003	-2.554e-6
-0.002	-2.525e-6
-0.001	-2.505e-6
0.000	-2.450e-6
0.001	-2.445e-6
0.002	-2.408e-6
0.003	-2.389e-6
0.004	-2.361e-6
0.005	-2.332e-6
0.006	-2.312e-6
0.007	-2.282e-6
0.008	-2.264e-6
0.009	-2.240e-6
0.010	-2.213e-6
0.011	-2.194e-6
0.012	-2.165e-6
0.013	-2.135e-6
0.014	-2.120e-6
0.015	-2.088e-6
0.016	-2.070e-6
0.017	-2.050e-6
0.018	-2.030e-6
0.019	-2.009e-6
0.020	-1.983e-6
0.021	-1.965e-6
0.022	-1.939e-6
0.023	-1.917e-6
0.024	-1.902e-6
0.025	-1.880e-6
0.026	-1.856e-6
0.027	-1.839e-6
0.028	-1.821e-6
0.029	-1.802e-6
0.030	-1.782e-6
0.031	-1.752e-6
0.032	-1.743e-6
0.033	-1.720e-6
0.034	-1.698e-6
0.035	-1.689e-6
0.036	-1.665e-6
0.037	-1.649e-6
0.038	-1.634e-6
0.039	-1.609e-6
0.040	-1.593e-6
0.041	-1.580e-6
