Init E (V) = -0.04
High E (V) = 1.85
Low E (V) = -1
Init P/N = N
Scan Rate (V/s) = 0.1
Segment = 7
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.01

Potential/V	Current/A

-0.040	-2.476e-3
-0.041	-2.486e-3
-0.042	-2.494e-3
-0.043	-2.502e-3
-0.044	-2.509e-3
-0.045	-2.515e-3
-0.046	-2.522e-3
-0.047	-2.528e-3
-0.048	-2.534e-3
-0.049	-2.539e-3
-0.050	-2.544e-3
-0.051	-2.551e-3
-0.052	-2.556e-3
-0.053	-2.561e-3
-0.054	-2.565e-3
-0.055	-2.571e-3
-0.056	-2.575e-3
-0.057	-2.581e-3
-0.058	-2.585e-3
-0.059	-2.590e-3
-0.060	-2.594e-3
-0.061	-2.599e-3
-0.062	-2.603e-3
-0.063	-2.608e-3
-0.064	-2.612e-3
-0.065	-2.617e-3
-0.066	-2.621e-3
-0.067	-2.626e-3
-0.068	-2.630e-3
-0.069	-2.634e-3
-0.070	-2.638e-3
-0.071	-2.643e-3
-0.072	-2.647e-3
-0.073	-2.651e-3
-0.074	-2.655e-3
-0.075	-2.660e-3
-0.076	-2.663e-3
-0.077	-2.668e-3
-0.078	-2.671e-3
-0.079	-2.676e-3
-0.080	-2.680e-3
-0.081	-2.684e-3
-0.082	-2.688e-3
-0.083	-2.692e-3
-0.084	-2.696e-3
-0.085	-2.700e-3
-0.086	-2.704e-3
-0.087	-2.708e-3
-0.088	-2.711e-3
-0.089	-2.716e-3
-0.090	-2.719e-3
-0.091	-2.724e-3
-0.092	-2.727e-3
-0.093	-2.731e-3
-0.094	-2.734e-3
-0.095	-2.738e-3
-0.096	-2.742e-3
-0.097	-2.746e-3
-0.098	-2.749e-3
-0.099	-2.753e-3
-0.100	-2.756e-3
-0.101	-2.760e-3
-0.102	-2.764e-3
-0.103	-2.768e-3
-0.104	-2.771e-3
-0.105	-2.775e-3
-0.106	-2.778e-3
-0.107	-2.783e-3
-0.108	-2.786e-3
-0.109	-2.789e-3
-0.110	-2.793e-3
-0.111	-2.797e-3
-0.112	-2.800e-3
-0.113	-2.804e-3
-0.114	-2.807e-3
-0.115	-2.810e-3
-0.116	-2.813e-3
-0.117	-2.817e-3
-0.118	-2.820e-3
-0.119	-2.824e-3
-0.120	-2.827e-3
-0.121	-2.831e-3
-0.122	-2.834e-3
-0.123	-2.837e-3
-0.124	-2.840e-3
-0.125	-2.843e-3
-0.126	-2.846e-3
-0.127	-2.850e-3
-0.128	-2.852e-3
-0.129	-2.856e-3
-0.130	-2.858e-3
-0.131	-2.862e-3
-0.132	-2.864e-3
-0.133	-2.868e-3
-0.134	-2.870e-3
-0.135	-2.873e-3
-0.136	-2.876e-3
-0.137	-2.879e-3
-0.138	-2.881e-3
-0.139	-2.884e-3
-0.140	-2.887e-3
-0.141	-2.890e-3
-0.142	-2.892e-3
-0.143	-2.895e-3
-0.144	-2.897e-3
-0.145	-2.900e-3
-0.146	-2.902e-3
-0.147	-2.905e-3
-0.148	-2.907e-3
-0.149	-2.910e-3
-0.150	-2.912e-3
-0.151	-2.915e-3
-0.152	-2.916e-3
-0.153	-2.919e-3
-0.154	-2.921e-3
-0.155	-2.923e-3
-0.156	-2.925e-3
-0.157	-2.927e-3
-0.158	-2.929e-3
-0.159	-2.931e-3
-0.160	-2.933e-3
-0.161	-2.935e-3
-0.162	-2.937e-3
-0.163	-2.939e-3
-0.164	-2.941e-3
-0.165	-2.943e-3
-0.166	-2.944e-3
-0.167	-2.946e-3
-0.168	-2.948e-3
-0.169	-2.950e-3
-0.170	-2.951e-3
-0.171	-2.953e-3
-0.172	-2.954e-3
-0.173	-2.955e-3
-0.174	-2.956e-3
-0.175	-2.958e-3
-0.176	-2.959e-3
-0.177	-2.961e-3
-0.178	-2.962e-3
-0.179	-2.963e-3
-0.180	-2.964e-3
-0.181	-2.966e-3
-0.182	-2.966e-3
-0.183	-2.968e-3
-0.184	-2.968e-3
-0.185	-2.970e-3
-0.186	-2.970e-3
-0.187	-2.971e-3
-0.188	-2.972e-3
-0.189	-2.973e-3
-0.190	-2.974e-3
-0.191	-2.975e-3
-0.192	-2.975e-3
-0.193	-2.976e-3
-0.194	-2.976e-3
-0.195	-2.977e-3
-0.196	-2.977e-3
-0.197	-2.978e-3
-0.198	-2.978e-3
-0.199	-2.979e-3
-0.200	-2.979e-3
-0.201	-2.980e-3
-0.202	-2.980e-3
-0.203	-2.980e-3
-0.204	-2.980e-3
-0.205	-2.981e-3
-0.206	-2.980e-3
-0.207	-2.981e-3
-0.208	-2.980e-3
-0.209	-2.981e-3
-0.210	-2.980e-3
-0.211	-2.981e-3
-0.212	-2.980e-3
-0.213	-2.980e-3
-0.214	-2.980e-3
-0.215	-2.980e-3
-0.216	-2.979e-3
-0.217	-2.979e-3
-0.218	-2.978e-3
-0.219	-2.978e-3
-0.220	-2.978e-3
-0.221	-2.978e-3
-0.222	-2.977e-3
-0.223	-2.977e-3
-0.224	-2.976e-3
-0.225	-2.976e-3
-0.226	-2.975e-3
-0.227	-2.974e-3
-0.228	-2.973e-3
-0.229	-2.973e-3
-0.230	-2.972e-3
-0.231	-2.971e-3
-0.232	-2.970e-3
-0.233	-2.970e-3
-0.234	-2.968e-3
-0.235	-2.968e-3
-0.236	-2.966e-3
-0.237	-2.966e-3
-0.238	-2.965e-3
-0.239	-2.964e-3
-0.240	-2.962e-3
-0.241	-2.962e-3
-0.242	-2.960e-3
-0.243	-2.959e-3
-0.244	-2.958e-3
-0.245	-2.957e-3
-0.246	-2.955e-3
-0.247	-2.954e-3
-0.248	-2.953e-3
-0.249	-2.952e-3
-0.250	-2.950e-3
-0.251	-2.949e-3
-0.252	-2.948e-3
-0.253	-2.947e-3
-0.254	-2.945e-3
-0.255	-2.944e-3
-0.256	-2.942e-3
-0.257	-2.941e-3
-0.258	-2.939e-3
-0.259	-2.938e-3
-0.260	-2.936e-3
-0.261	-2.934e-3
-0.262	-2.932e-3
-0.263	-2.931e-3
-0.264	-2.929e-3
-0.265	-2.928e-3
-0.266	-2.926e-3
-0.267	-2.924e-3
-0.268	-2.922e-3
-0.269	-2.921e-3
-0.270	-2.919e-3
-0.271	-2.918e-3
-0.272	-2.915e-3
-0.273	-2.914e-3
-0.274	-2.912e-3
-0.275	-2.910e-3
-0.276	-2.908e-3
-0.277	-2.906e-3
-0.278	-2.904e-3
-0.279	-2.903e-3
-0.280	-2.900e-3
-0.281	-2.899e-3
-0.282	-2.897e-3
-0.283	-2.895e-3
-0.284	-2.893e-3
-0.285	-2.891e-3
-0.286	-2.889e-3
-0.287	-2.887e-3
-0.288	-2.885e-3
-0.289	-2.883e-3
-0.290	-2.881e-3
-0.291	-2.879e-3
-0.292	-2.876e-3
-0.293	-2.874e-3
-0.294	-2.872e-3
-0.295	-2.871e-3
-0.296	-2.868e-3
-0.297	-2.867e-3
-0.298	-2.864e-3
-0.299	-2.862e-3
-0.300	-2.860e-3
-0.301	-2.858e-3
-0.302	-2.856e-3
-0.303	-2.854e-3
-0.304	-2.852e-3
-0.305	-2.849e-3
